language,country,source,collection_method,article_id,url,title,content,climate_max_sim,health_max_sim,climate_best_keyword,health_best_keyword,sample_bucket,climate,health,health_climate_impact,climate_justification,health_justification,impact_justification
Polish,Poland,se.pl,scrapai,49839,https://wroclaw.se.pl/zabytkowy-dworzec-w-szklarskiej-porebie-wyglada-jak-nowy-remont-kosztowal-ponad-22-mln-zl-aa-6iHG-quSD-vDd1.html,Zabytkowy dworzec w Szklarskiej Porębie wygląda jak nowy. Remont kosztował ponad 22 mln zł,"Dworzec kolejowy w Szklarskiej Porębie Górnej został wybudowany w 1902 roku, a następnie rozbudowany, zyskując obecny kształt w 1919 roku. Remont zabytkowego dworca rozpoczął się jesienią 2019 roku. Renowacji poddano elewacje wszystkich obiektów, tworzących kompleks wraz ze znajdującymi się na nich detalami architektonicznymi, które nocą podkreśla nowa iluminacja.

Przebudowa dworca objęła również jego wnętrze, które zyskało nową aranżację i funkcje. Przestrzeń obsługi podróżnych zlokalizowano na parterze budynku głównego. W przestronnym kolebkowo sklepionym holu - pełniącym funkcję poczekalni - znajdują się ławki, elektroniczne tablice przyjazdów i odjazdów pociągów oraz nowy system informacji głosowej. W przestrzeni pasażerskiej umiejscowiono również pomieszczenia na kasy biletowe oraz toalety. Na pierwszym i drugim piętrze przewidziano pomieszczenia przeznaczone dla hostelu. Na dole znalazły się też sale wystawiennicze, które zagospodaruje samorząd.

W ramach inwestycji na dworcu wdrożono wiele usprawnień dla osób o ograniczonej sprawności ruchowej. Wśród nich znalazły się m.in. mapy dotykowe z planem dworca, tabliczki w alfabecie Braille’a, toalety specjalnie przystosowane do potrzeb osób z niepełnosprawnościami oraz dla opiekunów z dziećmi. W posadzce umiejscowiono ścieżki prowadzące dla osób niewidomych i niedowidzących.

W sąsiedztwie dworca wytyczono miejsca postojowe dla aut osób z niepełnosprawnościami oraz wybudowano wiatę, w której części zamontowano stojaki rowerowe. W ramach nowej aranżacji placu przed dworcem powstał również cechujący się modernistycznym charakterem taras widokowy. Można z niego zobaczyć panoramę Szklarskiej Poręby i Karkonoszy.

- Zmodernizowany dworzec kolejowy w Szklarskiej Porębie to dobry przykład połączenia historii z nowoczesnością – mówi wiceminister infrastruktury Andrzej Bittel. - Cieszę się, że komfortowy i proekologiczny budynek stanie się ważnym centrum społeczności lokalnej i ułatwi pasażerom podróżowanie koleją do tej ważnej turystycznie miejscowości.

Przebudowa dworca Szklarska Poręba Górna kosztowała 22,5 mln zł. Projekt inwestycji opracowała pracowania architektoniczna An Archi Group sp. z o.o., a wykonawcą prac budowlanych była firma Przedsiębiorstwo Budowlano-Konserwatorskie Castellum Sp. z o.o.",0.4150,0.4671,heatwave,casualties,low_both,no,no,no,Historic station in Szklarska Poręba looks like new,,
Polish,Poland,fakt.pl,scrapai,33733,https://ludzie.fakt.pl/kulisy-tanca-z-gwiazdami-to-dzialo-sie-po-odpadnieciu-kaczorowskiej/10pqdvd,"To był zaskakujący odcinek ""Tańca z gwiazdami"". Za kulisami jeszcze długo wrzało od emocji [ZDJĘCIA]","Kolejny odcinek popularnego show ""Taniec z Gwiazdami"" za nami. Tym razem parkiet rozbrzmiewał w rytmie włoskich przebojów, a widzowie mogli podziwiać występy siedmiu par walczących o Kryształową Kulę. Jak co tydzień, nie zabrakło emocji, poruszających momentów i zaskakujących zwrotów akcji. Niestety, dla jednej z par był to ostatni taniec w programie.

W poprzednim odcinku z programem pożegnał się Aleksander Sikora, który występował z Darią Sytą. Kilka dni wcześniej, z powodu kontuzji, rywalizację musiała przerwać Maja Bohosiewicz, tańcząca z Albertem Kosińskim. Tym razem z ""Tańca z Gwiazdami"" odpadła para numer 7 — Agnieszka Kaczorowska i Marcin Rogacewicz.

Kto odpał z ""Tańca z gwiazdami"" w siódmym odcinku?

Ostateczny wynik głosowania rozstrzygnął się pomiędzy parą numer 7 a parą numer 8 — Barbarą Bursztynowicz i Michałem Kassinem. Jak zdradził prowadzący program, Krzysztof Ibisz, różnica punktowa między tymi dwiema parami była minimalna. Jurorzy przyznali Barbarze i Michałowi 23 punkty, a dodatkowy punkt zdobyli w trakcie maratonu tanecznego, co dało im łącznie 24 punkty — najmniej w tabeli. Z kolei Agnieszka i Marcin uzyskali 33 punkty od jury, ale nie zdobyli żadnego punktu w maratonie. Decydujące okazały się głosy widzów, które ostatecznie przesądziły o ich eliminacji.

Tak zachowywały się gwiazdy po zakończeniu 7. odc. ""Tańca z gwiazdami""

Tuż po ogłoszeniu wyników Agnieszka Kaczorowska wydawała się wyraźnie zaskoczona i zdenerwowana. Nie zdecydowała się pożegnać z pozostałymi uczestnikami na parkiecie, co nie umknęło uwadze widzów. Jednak chwilę później, po opuszczeniu studia Polsatu, jej nastrój całkowicie się zmienił. Tancerka z uśmiechem pozowała do zdjęć, machała bukietem kwiatów i chętnie pozdrawiała fotoreporterów.

Z kolei inni uczestnicy, którzy awansowali do kolejnego etapu, nie kryli radości. Wychodząc ze studia, triumfalnie uśmiechali się do kamer, ciesząc się z dalszej szansy na zdobycie Kryształowej Kuli.

Co przyniesie następny odcinek ""Tańca z gwiazdami""? Kto tym razem zachwyci jurorów i widzów, a kto będzie musiał pożegnać się z programem? Przekonamy się już wkrótce.

To oni odpadli z ""Tańca z gwiazdami"". Nie pomógł im namiętny występ",0.3899,0.4132,heatwave,measles,low_both,no,no,no,Surprising episode of Dancing with the Stars,,
Polish,Poland,rp.pl,scrapai,18558,https://www.rp.pl/opinie-polityczno-spoleczne/art732611-ilgner-gdy-holownia-placze,Ilgner: Gdy Hołownia płacze...,"Bo z jednej strony nie jestem człowiekiem pozbawionym empatii, a przynajmniej takie mam o sobie mniemanie. Staram się rozumieć ludzi, nie oceniając ich poglądów, poczynań. Potrafię przybliżyć się do ludzkich uczuć i emocji, poza emocjami kiboli stadionowych.

Reklama

Reklama

Wyjątek drugi, to ocena osób publicznych, które wpływają na naszą rzeczywistość z pominięciem ohydnego zwyczaju komentowania ich narodowości, orientacji seksualnej i tego, czy ich ojcowie lub dziadkowie walczyli w Wehrmachcie czy Armii Czerwonej.

Zatem Szymon Hołownia, jako jeden z wielu kandydatów do najwyższego urzędu w państwie, wydaje się być przemiłym, wrażliwym człowiekiem. Życiorys ma ""czysty"". Pokazał się z jak najlepszej strony jako dziennikarz, prezenter, także człowiek, któremu nieobojętne są losy ludzi w najbiedniejszych częściach świata.

Łzy, które ocierał przed kamerą, by nie skapnęły na okładkę Konstytucji, w dodatku dwoma dłońmi, choćby nawet były pijarowym pokazem mistrzowskiego aktorstwa, zapewne na niejednym potencjalnym wyborcy musiały zrobić wrażenie.

Delikatny, wrażliwy człowiek chcący ratować z upadku Polaków. Lecz - na miły Bóg! - jakiż z niego polityk? Jakie ma doświadczenia polityczne, jakie osiągnięcia? Co, poza dobrymi chęciami, może nam zaprezentować?

Odniosłem nieodparte wrażenie, że kandydat, pokazem tym odwoływał się do niemających zielonego pojęcia o twardych zasadach polityki potencjalnych swoich wyborców: kleryków, maturzystek i zniewieściałej części męskiego elektoratu. I choćby wszystkie koleżanki pani Szczuki okrzyknęły mnie seksistą, choćby nawet w Środę, zdania nie zmienię. Polsce potrzebny jest człowiek mądry, twardy, zdecydowany. Niezależny. Mąż stanu o wybitnej inteligencji, etyce, wizji państwa rządzonego przy współudziale wszystkich obywateli.

Ktoś, kto potrafi ukryć swoje emocje, bo to elementarz dyplomacji. Co prawda, pan Hołownia tłumaczył w ""Kropce nad i"" Monice Olejnik (05.05), że płacze nieczęsto, tylko przy okazji narodzin dziecka i rozważaniach o konstytucji, i że łez tych się nie wstydzi, bo nie tacy jak on płakali. Podał jako przykład łzy Baracka Obamy - byłego prezydenta Stanów Zjednoczonych Ameryki, i czyjeś tam jeszcze. Nie dodał, co oczywiste, że Obama, poza komplementowaniem państw, które odwiedzał, niczego więcej nie dokonał. O ile dobrze pamiętam, Grzegorz Schetyna też popłakiwał, lecz czy ktokolwiek powie o nim, że to wybitny polityk? Czy ktokolwiek może wyobrazić sobie płaczącego Napoleona? Czy słyszał kto lub widział, jak płacze Winston Churchill? Czy jest do wyobrażenia płaczący Piłsudski? Zatem, co powoduje, że inteligentny człowiek nagle chce zostać prezydentem. Jaką siłę swojej osobowości może pokazać np. Putinowi, by potraktował go z szacunkiem i powagą ?

Czyżby Hołownia poszedł w ślady madame Ogórek, aktualnej propagandystki TVP, która w jakimś wywiadzie powiedziała, że ot, tak sobie wystartowała w 2015 roku w wyborach prezydenckich za poparciem Sojuszu Lewicy Demokratycznej (2,4 proc. poparcia - s...",0.4073,0.4533,heatwave,undernourishment,low_both,no,no,no,When Hołownia cries - political opinion,,
Polish,Poland,se.pl,scrapai,26963,https://szczecin.se.pl/chwile-grozy-w-pociagu-51-latek-z-atrapa-broni-zatrzymany-przez-policje-aa-n6Kf-F5PJ-X81X.html,"Chwile grozy w pociągu! 51-latek wyciągnął ""broń"" i zaczął się nią bawić","Chwile grozy w pociągu! 51-latek z atrapą broni zatrzymany przez policję

W sobotę, 7 czerwca na pokładzie pociągu relacji kierunek Słupsk doszło do niepokojącego incydentu z udziałem 51-letniego mężczyzny, mieszkańca powiatu poznańskiego. Według relacji świadków oraz ustaleń reportera RMF FM, pasażer zaczął zachowywać się agresywnie wobec innych osób podróżujących składem.

Zobacz: Koszmar Hani trwał 8 lat. Dziadek zamienił jej życie w piekło

W kulminacyjnym momencie, w wagonie restauracyjnym, mężczyzna wyciągnął przedmiot przypominający broń palną i zaczął się nim bawić na oczach zaniepokojonych pasażerów. Interweniował kierownik pociągu, który natychmiast nakazał mężczyźnie opuszczenie składu na najbliższej stacji – w miejscowości Dalęcino, niedaleko Szczecinka.

Na miejsce wezwano patrol policji. Funkcjonariusze podjęli działania poszukiwawcze, ponieważ mężczyzna próbował ukryć się w pobliskich zaroślach. Po krótkiej akcji został zatrzymany.

Jak poinformowali mundurowi, 51-latek posiadał przy sobie replikę broni oraz amunicję hukową. Na szczęście nie doszło do użycia przedmiotu wobec osób postronnych, jednak sytuacja wywołała duże poruszenie wśród pasażerów pociągu.

Mężczyzna był pod wpływem alkoholu. Obecnie przebywa w policyjnej izbie zatrzymań i po wytrzeźwieniu zostanie przesłuchany. Dalsze kroki wobec niego będą zależne od decyzji prokuratury i kwalifikacji prawnej zdarzenia.",0.3957,0.4645,heatwave,casualties,low_both,no,no,no,"Scary moment on train, 51-year-old pulled weapon - crime",,
Polish,Poland,se.pl,scrapai,27666,https://bialystok.se.pl/wyniki-eurojackpot-12-stycznia-sprawdz-ktore-liczby-wylosowano-w-piatek-piec-wygranych-2-stopnia-aa-kHx3-CuCx-dqEf.html,"Wyniki Eurojackpot 12 stycznia. Sprawdź, które liczby wylosowano w piątek. Pięć wygranych 2. stopnia","WYNIKI EUROJACKPOT, 12 stycznia. W piątek do wygrania w losowaniu Eurojackpot było 520 mln złotych. Wyniki piątkowego (12.01.23) losowania Eurojackpot: 3, 31, 34, 43, 45 + 6, 9. Znowu nikomu nie udało się zdobyć wygranej 1. stopnia. W Europie odnotowano 5 wygranych 2. stopnia.

Przypominamy, że losowania Eurojackpot odbywają się w każdy wtorek i piątek w godzinach 20 - 21. Jeden zakład kosztuje 12,50 zł. Wybieramy 5 liczb z 50 i 2 liczby z 12. W każdym losowaniu do wygrania jest kilkadziesiąt milionów złotych.",0.4557,0.4827,heatwave,measles,borderline,no,no,no,Eurojackpot results January 12 - lottery,,
Polish,Poland,gazeta.pl,scrapai,99479,"https://wiadomosci.gazeta.pl/polityka/7,198013,32449001,media-tajne-spotkania-niemcow-i-rosjan-w-abu-zabi-odbywaja.html","Media: Tajne spotkania Niemców i Rosjan w Abu Zabi. ""Odbywają się od miesięcy""","Niemieckie media donoszą o tajnych spotkaniach w Abu Zabi

""Die Zeit"" donosi, że na początku listopada w Abu Zabi odbyło się kolejne tajne spotkanie między byłymi czołowymi niemieckimi politykami a osobami powiązanymi z Kremlem. ""Spotkanie w luksusowym hotelu nad Zatoką Perską wpisuje się w serię poufnych rozmów, które od miesięcy odbywają się z dala od oficjalnych kanałów"" - podkreśla serwis Merkur, który opisał doniesienia niemieckiego dziennika.

Grupa miała spotkać się wcześniej kilkukrotnie w Baku - jednak to w Abu Zabi strona niemiecka miała wysłać sygnały, które w Moskwie mogłyby zostać uznane za dyplomatyczny sukces. Stronę niemiecką według doniesień ""Die Zeit"" reprezentowali Ronald Pofalla, Matthias Platzeck i Martin Hoffmann, podaje tygodnik. Stronę rosyjską miał reprezentować przewodniczący rady nadzorczej Gazpromu Wiktor Subkow oraz pełnomocnik ds. praw człowieka Waleri Fadejew.

""Spotkanie przypominało towarzyskie zebranie starych znajomych""

Zdaniem ""Die Zeit"", rozmowy mają być nieoficjalną kontynuacją Dialogu Petersburskiego, który w 2001 roku został założony przez Gerharda Schrodera i Władimira Putina. Pofalla w przeszłości przewodniczył stronie niemieckiej, a Subkow rosyjskiej. W 2021 roku rząd Angeli Merkel oficjalnie zakończył to forum. Według niemieckiego dziennika, mimo to byli urzędnicy od początku 2024 roku spotykali się kilkukrotnie za zamkniętymi drzwiami. ""Spotkanie bardziej przypominało towarzyskie zebranie starych znajomych: znają się od lat i ufają sobie mimo wojny w Ukrainie, rozpoczętej przez Moskwę"" - podkreśla Merkur. Niemiecki rząd w odpowiedzi na pytania ""Die Zeit"" przekazał, że nie planuje powrotu do Dialogu Petersburskiego.

Koniec rozmów amerykańsko-ukraińskich na Florydzie

Tymczasem na Florydzie zakończyły się rozmowy ukraińskiej i amerykańskiej delegacji. Tematem był amerykański plan pokojowy, który wcześniej Amerykanie konsultowali z Rosjanami. O tym, że negocjacje w Miami się zakończyły, poinformowały ukraińskie media, powołując się na źródła we władzach. W rozmowach ze strony ukraińskiej uczestniczyli między innymi szef delegacji i jednocześnie sekretarz ukraińskiej rady bezpieczeństwa Rustem Umierow i szef sztabu generalnego Andrij Hnatow. Amerykanów reprezentowali Steve Witkoff i Jared Kushner. Obie delegacje spotykały się na Florydzie w minioną niedzielę. Następnie Amerykanie Witkoff i Kushner pojechali do Putina. Rozmowy w Rosji nie przyniosły przełomu i to właśnie szczegóły ustaleń w Moskwie miały być tematem zakończonych negocjacji amerykańsko-ukraińskich. Na razie nie są znane wyniki rozmów. Wiadomo jednak, że Rosja domaga się od Ukrainy ustępstw terytorialnych - między innymi wycofania się z całości Donbasu.",0.4282,0.4987,heatwave,west nile virus,borderline,no,no,no,Secret German-Russian meetings in Abu Dhabi - geopolitics,,
Polish,Poland,gazeta.pl,scrapai,71258,"https://podroze.gazeta.pl/podroze/7,114158,25964003,bon-turystyczny-1000-na-razie-bez-wplywu-na-ceny-noclegow.html","Bon turystyczny 1000+ na razie bez wpływu na ceny noclegów. Eksperci: Gdy zostanie zatwierdzony, popyt wystrzeli","Polski rząd umożliwił hotelom i innym obiektom noclegowym ponowne przyjmowanie turystów w drugim etapie odmrażania gospodarki, który rozpoczął się 4 maja. Kamila Miciuła z serwisu rezerwacyjnego Nocowanie.pl przyznaje, że Polacy bardzo czekali na tę datę.

Już chwilę po zakończeniu konferencji prasowej premiera Mateusza Morawieckiego liczba zapytań o noclegi zaczęła rosnąć i ta tendencja trwa do dzisiaj

- przekonuje. Ekspertka uważa, że tak duże zainteresowanie wypoczynkiem w kraju jest podyktowane przede wszystkim sytuacją międzynarodową. - Choć wiele krajów, które są popularnymi wakacyjnymi kierunkami, szykuje się na sezon letni, u nas nadal wstrzymany jest międzynarodowy i krajowy ruch lotniczy. Jego wznowienie planowane jest na 23 maja, choć trzeba liczyć się z kolejnym przesunięciem tego terminu. Oprócz tego sami przedstawiciele rządu prognozują, że tegoroczne wakacje z dużym prawdopodobieństwem spędzimy w kraju - tłumaczy.

Polacy chcą wakacji w odosobnieniu

Kamila Miciuła alarmuje, że w niektórych miejscach noclegów pozostało już niewiele. Chodzi głównie o te ustronne, w bardziej odludnej okolicy, poza największymi kurortami. - To ostatni moment, by zarezerwować wakacje ""blisko natury"" - przekonuje. Polacy starają się unikać skupisk ludzkich, stąd popularność kameralnych obiektów, gdzie można wypoczywać we własnym gronie. - Na topie są więc domki letniskowe i apartamenty, zainteresowaniem cieszą się również małe agroturystyki i niewielkie miejsca oferujące wynajem kwater i pokoi - wymienia ekspertka serwisu.

Grzegorz Kołodziej, ekspert serwisu Noclegi.pl, zapytany o to, czy Polacy zaczęli ochoczo rezerwować noclegi i czy w wielu miejscach już praktycznie są niedostępne, odpowiada, że ""nie jest aż tak dobrze"". - Obłożenie obiektów sięga obecnie maksymalnie 50 proc., a trzeba pamiętać, że nowe obostrzenia sanitarne dla obiektów pozwalają otworzyć tylko część z puli wszystkich dostępnych pokoi.

On także mówi o zwiększonym zainteresowaniu miejscami, które gwarantują zachowanie dystansu społecznego i mają małą liczbę pokoi. - Głównie są to domki, domki letniskowe i apartamenty. Tutaj udział rezerwacji wzrósł o 18 proc. w ujęciu rok do roku. Widać pewną tendencję - obiekty z recepcją mają obecnie gorszą sytuację. Obiekty z największą liczbą pokoi, a więc pensjonaty i hotele, to spadki o nawet 14 proc. Najwięcej tracą hostele - ponad 20 proc. - wylicza.

Kołodziej pokusił się też o stworzenie listy obecnych priorytetów turystów. Najważniejsza jest lokalizacja, czyli wybór miejsc odosobnionych, bez recepcji, najlepiej domków lub ewentualnie apartamentów. Czystość obiektu pojawia się w drugiej kolejności, cena zaś ma w tym momencie najmniejsze znaczenie. - Obserwujemy coraz mniejsze skupienie się na ryzyku finansowym, mniejszy strach, zwłaszcza gdy chodzi o wakacje - mówi.

Podobnie jak w przypadku serwisu Nocowanie.pl, tak i na Noclegi.pl największym zainteresowaniem cieszą się tradycyjnie morze oraz góry. - Ale stawiamy na mniejsze miejscowoś...",0.4489,0.4677,heatwave,undernourishment,borderline,no,no,no,Tourism voucher 1000+ no impact on hotel prices,,
Polish,Poland,fakt.pl,scrapai,30246,https://ludzie.fakt.pl/wydala-fortune-na-operacje-plastyczne-tak-kiedys-wygladala-laluna/4n56pt8,Wydała fortunę na operacje plastyczne. Tak kiedyś wyglądała Laluna. Lepiej usiądźcie...,"Laluna odczas jednej z rozmów z internautami bez ogródek przyznała, że na swoje metamorfozy wydała blisko 2 miliony złotych. Ta kwota można przypuszczać, że już wzrosła, gdyż od jej słynnej wypowiedzi minął już pewien czas.

Wydała fortunę na operacje plastyczne. Tak kiedyś wyglądała Laluna. Lepiej usiądźcie...

Na instagramowym profilu Laluny jest pełno zdjęć prezentujących niezliczoną ilość ubrań i peruk z jej sklepu internetowego, kadry z oktagonu, a także efekty jej wieloletnich poprawek: śnieżnobiały uśmiech, idealnie gładka skóra, odważne dekolty.

Jednak zanim Laluna Unique zaczęła regularnie podróżować do Turcji w celu ""udoskonalania"" kolejnych partii ciała, nie wyróżniała się znacząco na tle swoich rówieśniczek. Na swoim InstaStory opublikowała kilka zdjęć sprzed 17 lat. Tym samym udowodniła, jak drastyczne były zmiany jej wyglądu od 2007 roku.

Podczas jednej z serii pytań i odpowiedzi wyjawiła, jakim operacjom plastycznym już się poddała. ""Face lift, lip lift, chin lift, wycięcie powiek"" oraz ""baby face surgery"". Wspomniała również o ""foxy eyes"". Wiadomo już, że w sierpniu br. celebrytka podda się kolejnej operacji w Turcji.

Laluna poddała się operacji zmniejszenia żołądka. ""To był mój błąd, za który teraz muszę dużo płacić""

Operacja zmniejszenia żołądka, na którą zdecydowała się Laluna, miała pomóc celebrytce dopasować się do obecnych kanonów piękna. Niestety zabieg nie przyniósł oczekiwanych rezultatów. Po operacji celebrytka zaczęła skarżyć się na silne bóle, a jej niezadowolenie ze spadku wagi okazało się jedynie wstępem do poważniejszych problemów zdrowotnych.

W swoim wpisie na Instagramie Laluna zaapelowała do swoich fanów, aby nigdy nie podejmowali decyzji o poddaniu się operacji plastycznej pochopnie. Celebrytka przyznała, że jej decyzja o poddaniu się operacji bariatrycznej była błędem, za który teraz płaci wysoką cenę.

Na pewno bardzo dużo moich planów poszło w odstawkę. Mam nadzieję, że nie na długi czas i że jak najszybciej wrócę do gry, aby dalej cieszyć się życiem, bo przede mną jeszcze wiele celów do zrealizowania. (...) Nigdy nie podejmuj decyzji szybko i pochopnie. To był mój błąd, za który teraz muszę dużo płacić

— skwitowała.

Laluna o operacji zmniejszenia żołądka. ""To był mój błąd, za który teraz muszę dużo płacić""

Królowa życia wzięła ślub! Na profilu Laluny posypały się gratulacje",0.4502,0.4923,heatwave,undernourishment,borderline,no,no,no,"Spent fortune on plastic surgery, before photo - celebrity",,
Polish,Poland,se.pl,scrapai,69923,https://supersport.se.pl/sporty-motorowe/zuzel/gp-w-gorican-bartosz-zmarzlik-szalal-i-wyjasnil-konkurencje-te-liczby-mowia-nam-wszystko-aa-kF7W-GHXS-ypxx.html,GP w Gorican: Bartosz Zmarzlik szalał i wyjaśnił konkurencję. Te liczby mówią nam wszystko,"Przed nami kolejny sezon indywidualnych mistrzostw świata na żużlu. Czy po rocznej przerwie na tron powróci Bartosz Zmarzlik? Dwukrotny mistrz globu ma ułatwione zadanie, dzięki temu, że dyskwalifikacją po wybuchu wojny na Ukrainie zostali objęcie rosyjscy rajderzy. GP w Gorican otworzy zmagania w żużlowych IMŚ. Pierwsze zawody już w sobotę, 30 kwietnia o godzinie 19:00. Sprawdź tutaj, gdzie oglądać GP w Gorican. Zanim kibice będą świadkami pierwszego biegu, w słonecznym Gorican odbyły się kwalifikacje.

GP w Gorican: Zmarzlik zdominował kwalifikacje

W kwalifikacjach obejrzeliśmy czterech Polaków. Bartosz Zmarzlik wygrał je bez większych problemów, wyprzedzając kolejnych zawodników o 0,07 sekundy. Podium uzupełnili Bewley i Thomsen. Drugi najlepszy z Biało-czerwonych był Maciej Janowski, który zajął w kwalifikacjach dziewiąte miejsce. Piotr Przedpełski i Patryk Dudek byli kolejno dwunasty i trzynasty.

Żużel. Stal - Apator: Wielkie emocje na Jancarzu! Zmarzlik i Woźniak wyszarpali triumf [Relacja]

GP Chorwacji Transmisja TV Gdzie obejrzeć ŻUŻEL dzisiaj w TV GP Chorwacji Gorican NA ŻYWO

GP w Gorican odbędzie się już w tę sobotę, 30 kwietnia. Start zmagań zaplanowano na godzinę 19:00. Transmisja z Grand Prix Chorwacji dostępna będzie na Eurosport Extra na platformie Player. Relacja NA ŻYWO z GP Chorwacji dostępna będzie na sport.se.pl.",0.4560,0.4870,heatwave,measles,borderline,no,no,no,Speedway GP in Goricani - sports,,
Polish,Poland,gazeta.pl,scrapai,6874,"https://buzz.gazeta.pl/buzz/7,156947,29371457,ta-maseczka-kosztuje-grosze-a-daje-efekt-jak-z-salonu-kosmetycznego.html","Ta maseczka kosztuje grosze, a daje efekt jak z salonu! Weź dwa produkty z kuchennej szafki","Domowych sposobów na piękną cerę jest wiele, jednak najważniejszym etapem pielęgnacji twarzy jest zawsze jej dokładne i dogłębne oczyszczenie. Wówczas działanie wszystkich kolejnych zabiegów będzie znacznie skuteczniejsze. Co więcej, niektóre z metod oczyszczania same w sobie niosą dodatkowe korzyści dla skóry. Należy do nich maseczka z żelatyny. Na opakowanie tego produktu wydasz tylko kilka złotych.

Szukasz urodowych porad? Więcej podobnych artykułów przeczytasz na stronie głównej Gazeta.pl.

Domowa maseczka z żelatyny. Twoja cera będzie ci wdzięczna

Skuteczność maseczki z żelatyny jest związana przede wszystkim z zawartym w niej kolagenie. To właśnie to białko wpływa na elastyczność, nawilżenie i odbudowę skóry. Maseczka z żelatyny oczyszcza pory, ujędrnia cerę i wzmacnia naczynia krwionośne. Doskonale sprawdza się w przypadku cery naczynkowej, choć z powodzeniem mogą ją stosować osoby o każdym rodzaju cery.

Jak przygotować maseczkę z żelatyny? Wystarczą dwa składniki

Przygotowanie maseczki z żelatyny jest banalnie proste. Wystarczy rozpuścić 1-2 łyżki żelatyny w takiej samej ilości ciepłego mleka. Otrzymaną maź nakładamy na twarz dość grubą warstwą i pozostawiamy na około 20-30 minut. Po tym czasie maseczkę należy zdjąć podobnie jak maskę typu peel-off i opłukać skórę ciepłą wodą. Mleko można zastąpić sokiem z cytryny (działanie rozjaśniające) lub zieloną herbatą (działanie przeciwzmarszczkowe). Dodatkową zaletą zabiegu jest usunięcie drobnych włosków, np. wąsika.

Maseczka z żelatyny: praktyczne porady. O czym warto pamiętać?",0.4424,0.5068,heatwave,measles,borderline,no,no,no,"Face mask costs pennies, gives salon-like results - beauty",,
Polish,Poland,se.pl,scrapai,5574,https://bialystok.se.pl/suwalki-pijana-19-latka-przeleciala-autem-przez-rondo-zatrzymal-ja-betonowy-kosz-na-smieci-aa-ffxX-2yDW-9FEi.html,Suwałki. Pijana 19-latka przeleciała autem przez rondo i uderzyła w betonowy kosz,"Wydarzyło się to we wtorek (29.03) rano ulicy Wojska Polskiego w Suwałkach. Kobieta kierująca mazdą, wjeżdżając na rondo uderzyła w krawężnik i znaki, a następnie przejechała przez środek ronda. Zatrzymała się na chodniku, kiedy uderzyła w betonowy śmietnik. - Okazało się, że siedząca za kierownicą mazdy 19-latka była pijana. Badanie alkomatem wykazało, że miała blisko 2 promile alkoholu w organizmie - informuje oficer prasowy KMP w Suwałkach. Policjanci zatrzymali kobiecie prawo jazdy i dowód rejestracyjny, bo auto nie nadawało się do jazdy. Za kierowanie w stanie nietrzeźwości grozi kara jej teraz do 2 lat pozbawienia wolności. Kobieta odpowie również za spowodowanie kolizji drogowej. Czytaj też: Podlaskie: Syryjczyk rozpłakał się w sądzie. Wiózł nielegalnych imigrantów. Doszło do tragedii",0.4375,0.4981,heatwave,casualties,borderline,no,yes,no,,Drunk 19-year-old flew over roundabout in car - dangerous driving,
